data,method,f1score,precision,recall,accuracy
orre2019,DeepSP,0.7548398042994882,0.7529628240739822,0.764175670486585,0.7640117994100295
orre2019,DeepSP,0.76204987422383,0.7665436790063105,0.764576001229842,0.7713864306784661
orre2019,DeepSP,0.7773150933175788,0.7845380621976937,0.781223553984215,0.7817109144542773
orre2019,DeepSP,0.7844591579705049,0.786880483832952,0.7903066506151911,0.7890855457227138
orre2019,DeepSP,0.7606400553103856,0.7611289645078458,0.7654157339751689,0.7625368731563422
orre2019,DeepSP,0.7348113842120616,0.7399854094737311,0.7352641088017603,0.7463126843657817
orre2019,DeepSP,0.7547268876375709,0.761573476925056,0.7569280129512248,0.7713864306784661
orre2019,DeepSP,0.7590325563044529,0.7624381837251398,0.7646603674364344,0.7536873156342183
orre2019,DeepSP,0.751582352049137,0.7625551172610202,0.7481832751950724,0.7610619469026548
orre2019,DeepSP,0.7562402646547973,0.7579628201363705,0.7623446462821516,0.7595870206489675
orre2019,DeepSP,0.7801373667527112,0.7812178085881761,0.783560216271564,0.7817109144542773
orre2019,DeepSP,0.7453274917399652,0.7523586361351882,0.7422085482113011,0.7551622418879056
orre2019,DeepSP,0.7229153840264837,0.7197118746706705,0.7395787842468441,0.7345132743362832
orre2019,DeepSP,0.756412785105301,0.7576666356136098,0.7575025629735423,0.7787610619469026
orre2019,DeepSP,0.7602635696320044,0.755188315409423,0.7682856800792093,0.7669616519174042
orre2019,DeepSP,0.7678649059671925,0.7876350111912416,0.7618819469607641,0.7713864306784661
orre2019,DeepSP,0.7484460475540976,0.7481789953282091,0.7595783749202941,0.7536873156342183
orre2019,DeepSP,0.7669542818151929,0.7656630049756519,0.7724198969773938,0.7699115044247787
orre2019,DeepSP,0.7274910455901189,0.7262028796455396,0.7368290022941941,0.7374631268436578
orre2019,DeepSP,0.7587010703526585,0.7558571652234238,0.7653705629006757,0.7610619469026548
orre2019,DeepSP,0.7533028447342787,0.7534498783361951,0.7620749311346936,0.7654867256637168
orre2019,DeepSP,0.7652865061764155,0.7632069365809845,0.7762287673715084,0.7669616519174042
orre2019,DeepSP,0.7758425724816517,0.7728179722199855,0.7869066454885588,0.7817109144542773
orre2019,DeepSP,0.7541776121120042,0.7604487546174094,0.7543030182763271,0.7669616519174042
orre2019,DeepSP,0.7413148300793372,0.7503280531653154,0.7378513272970346,0.7669616519174042
orre2019,DeepSP,0.7310615371481065,0.7379541231874688,0.7388915635409591,0.7404129793510325
orre2019,DeepSP,0.7604739707799703,0.7608187696436275,0.7650377613566568,0.7743362831858407
orre2019,DeepSP,0.7338101838743291,0.7406280420627386,0.7346055612262915,0.7448377581120944
orre2019,DeepSP,0.7704289418792306,0.7722588224346747,0.7720534515365765,0.7802359882005899
orre2019,DeepSP,0.767877897675278,0.7702908568236817,0.7698565601281506,0.7713864306784661
orre2019,DeepSP,0.7630264764946456,0.7696760466092343,0.7636773674761492,0.7684365781710915
orre2019,DeepSP,0.7584696047530369,0.7630960452537123,0.7638380349083048,0.7625368731563422
orre2019,DeepSP,0.7481085500142485,0.7482653030773322,0.7525469070798453,0.7566371681415929
orre2019,DeepSP,0.7693233898663604,0.7732695103653414,0.7708342677082265,0.7743362831858407
orre2019,DeepSP,0.7636348365509527,0.7641314904409364,0.7683502265292302,0.7699115044247787
orre2019,DeepSP,0.7640757228852014,0.772692677726863,0.7626307640767824,0.775811209439528
orre2019,DeepSP,0.7480813612310733,0.7532540736861807,0.7499265882488986,0.7566371681415929
orre2019,DeepSP,0.7616087732368194,0.7747837846751765,0.7592431697391913,0.7669616519174042
orre2019,DeepSP,0.7356395100013522,0.7415645902161525,0.7356684088347265,0.7492625368731564
orre2019,DeepSP,0.7349671902828646,0.7344994685516011,0.7527815773997243,0.7359882005899705
orre2019,DeepSP,0.7746867444663723,0.7762879062404793,0.7772001092134105,0.7817109144542773
orre2019,DeepSP,0.7709525974897994,0.7726287076013363,0.7778616583104092,0.775811209439528
orre2019,DeepSP,0.7470726401430922,0.7462066076441686,0.753564647277235,0.7566371681415929
orre2019,DeepSP,0.7502583183877864,0.7540945303542236,0.7565475614838485,0.7581120943952803
orre2019,DeepSP,0.7978299917538948,0.8039873749607261,0.797969691635983,0.8082595870206489
orre2019,DeepSP,0.75673740182913,0.7637694189392625,0.7644461524650265,0.7713864306784661
orre2019,DeepSP,0.7405744073570178,0.7470755969516678,0.7463673985798996,0.7492625368731564
orre2019,DeepSP,0.7468312406123615,0.7515102339882366,0.7459668099869916,0.7522123893805309
orre2019,DeepSP,0.7547961568135816,0.7529720056190522,0.7658597335520503,0.7566371681415929
orre2019,DeepSP,0.7322762418288671,0.7315681002920738,0.738892897026023,0.7492625368731564
orre2019,DeepSP,0.7771191359063382,0.7841747560792776,0.776858016675688,0.7743362831858407
orre2019,DeepSP,0.7334943347218483,0.7300222913665914,0.7418823839046617,0.7418879056047197
orre2019,DeepSP,0.743568228547843,0.7429027162370997,0.7543341450883314,0.7522123893805309
orre2019,DeepSP,0.758487371833491,0.7595208259459383,0.7672215141681313,0.7610619469026548
orre2019,DeepSP,0.753830269651361,0.7500912198024025,0.7657350086307704,0.7595870206489675
orre2019,DeepSP,0.7619617613190223,0.7640219437748174,0.7650896243866251,0.7713864306784661
orre2019,DeepSP,0.7387396565671891,0.7486361476709895,0.739696128590895,0.7404129793510325
orre2019,DeepSP,0.7427557895345657,0.7469900248503911,0.7465655572478938,0.7463126843657817
orre2019,DeepSP,0.7512269568852301,0.7582278255809964,0.7658749609857501,0.7492625368731564
orre2019,DeepSP,0.7922879511430245,0.7921221020315955,0.795214381197339,0.7979351032448377
orre2019,DeepSP,0.7526858163072868,0.7562594118015754,0.7552710737967946,0.7581120943952803
orre2019,DeepSP,0.7281646394777332,0.7355168731156527,0.7258547568860456,0.7345132743362832
orre2019,DeepSP,0.7449214158475715,0.7523058537112844,0.7493992827284505,0.7610619469026548
orre2019,DeepSP,0.7318613959814997,0.7404618181793328,0.7369978133302098,0.7463126843657817
orre2019,DeepSP,0.7294986234274322,0.7518539763637804,0.7229190155753304,0.7389380530973452
orre2019,DeepSP,0.7882615295317529,0.7868729157790306,0.795229512895867,0.7935103244837758
orre2019,DeepSP,0.7677837631929109,0.7696362147948886,0.7752497930097629,0.7669616519174042
orre2019,DeepSP,0.7918647775945938,0.7925365160102658,0.7961610458171147,0.7964601769911505
orre2019,DeepSP,0.7533736686887119,0.7597289757326299,0.7566037427006677,0.7581120943952803
orre2019,DeepSP,0.7478550755664176,0.7478417108288611,0.7538670709745874,0.7595870206489675
orre2019,DeepSP,0.7248477490217075,0.7262006035083796,0.7305083910926492,0.7359882005899705
orre2019,DeepSP,0.7506930082909087,0.7520006491758422,0.7541989962993463,0.7640117994100295
orre2019,DeepSP,0.7580866641661227,0.7710011609185415,0.757307666906038,0.7654867256637168
orre2019,DeepSP,0.7523842925076268,0.7529555756561644,0.759015037120166,0.7610619469026548
orre2019,DeepSP,0.7240146471262736,0.729200083218732,0.7257200091282912,0.7404129793510325
orre2019,DeepSP,0.7383442958201595,0.7484701798469915,0.7368120393878776,0.7463126843657817
orre2019,DeepSP,0.7534323827276571,0.7565900522970228,0.7573784683531879,0.7566371681415929
orre2019,DeepSP,0.7635316915856959,0.7641455874486683,0.7687361026472336,0.7669616519174042
orre2019,DeepSP,0.7196692077611946,0.7289796195943479,0.71514513771478,0.7345132743362832
orre2019,DeepSP,0.7531024568724618,0.7550367763832093,0.7582043803295708,0.7625368731563422
orre2019,DeepSP,0.7569535901664166,0.7678570324809603,0.7575210330239027,0.7610619469026548
orre2019,DeepSP,0.7667825277801407,0.7667193008109116,0.7810253433449048,0.7728613569321534
orre2019,DeepSP,0.7294122932965071,0.7373887326172691,0.7267211399745255,0.7389380530973452
orre2019,DeepSP,0.7498793422966943,0.7556924631364966,0.755591384773952,0.7522123893805309
orre2019,DeepSP,0.7512147386354696,0.7609496282492576,0.7480342352145157,0.7654867256637168
orre2019,DeepSP,0.7480275635809279,0.7572444412393076,0.7509836654126,0.7536873156342183
orre2019,DeepSP,0.7749585237550746,0.7813293032922441,0.7740681448032495,0.7802359882005899
orre2019,DeepSP,0.763911313691582,0.7687019434377101,0.7676223706515574,0.7699115044247787
orre2019,DeepSP,0.7258626638706148,0.7345194076108251,0.7273698680623281,0.7256637168141593
orre2019,DeepSP,0.7602477336773248,0.7664057438970153,0.7667726547403441,0.7684365781710915
orre2019,DeepSP,0.7446411165926422,0.7391698867248686,0.7612889170271223,0.7566371681415929
orre2019,DeepSP,0.7654996699837188,0.7749288645379822,0.7657418996081359,0.7713864306784661
orre2019,DeepSP,0.7585664536509692,0.7591611481669887,0.7639253334412064,0.7595870206489675
orre2019,DeepSP,0.7358543836462863,0.7336953726604379,0.7418464050012983,0.7433628318584071
orre2019,DeepSP,0.7290422475513814,0.7251027109844946,0.7388386147144617,0.7404129793510325
orre2019,DeepSP,0.7381983940185315,0.739087076210217,0.7482336176205772,0.7463126843657817
orre2019,DeepSP,0.7578527550932707,0.7586663183493065,0.769709483419541,0.7595870206489675
orre2019,DeepSP,0.7617572010122051,0.7627051961134942,0.7691850406729828,0.7699115044247787
orre2019,DeepSP,0.7620920149523955,0.7650485320796375,0.7658096101151906,0.7713864306784661
orre2019,DeepSP,0.7586937070665799,0.7628707073845838,0.7617825907947391,0.7640117994100295
